@relation DLA

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute d {sitting,sittingdown,standing,standingup,walking}

@data
31,71,83,28,4,2,67,-63,-25,-32,-25,67,60,-89,-86,-129,-164,sitting
28,58,55,22,0,-4,101,-99,9,86,-125,42,105,-79,-174,-88,-152,standing
31,71,83,28,4,-7,95,-113,21,86,-120,26,123,-81,-161,-72,-162,standing
46,62,75,28,6,-9,102,-94,7,85,-109,54,142,-82,-158,-110,-164,walking
46,62,75,28,6,-3,110,-97,1,96,-122,14,106,-86,-179,-89,-156,standing
46,62,75,28,6,-9,96,-92,3,71,-120,21,104,-84,-159,-98,-155,standing
75,67,67,24,0,-5,109,-144,5,-42,-18,-13,116,-101,-226,-102,-117,sittingdown
28,58,55,22,0,-6,102,-97,10,82,-135,23,89,-93,-185,-79,-154,standing
46,62,75,28,6,5,82,-15,8,27,-31,20,98,-61,-146,-105,-151,sitting
28,58,55,22,0,2,104,-96,-2,85,-125,25,92,-73,-195,-82,-152,standing
28,58,55,22,0,5,100,-100,0,86,-122,-32,29,-138,-206,-86,-166,standing
28,58,55,22,0,-2,101,-94,1,84,-127,27,103,-81,-192,-80,-157,standing
28,58,55,22,0,-5,92,-108,-492,-516,-615,27,122,-134,-177,-79,-176,walking
28,58,55,22,0,-24,26,-28,-263,-349,-347,38,107,-102,-164,-90,-171,sitting
46,62,75,28,6,1,90,-47,-18,22,-16,10,107,-92,-159,-94,-161,sitting
28,58,55,22,0,-4,103,-88,14,87,-128,32,100,-92,-192,-87,-163,standing
28,58,55,22,0,-27,26,-26,-190,-203,-330,38,107,-101,-163,-93,-166,sitting
75,67,67,24,0,-9,96,-100,-17,-15,-21,-65,83,-131,-100,-141,-138,sitting
46,62,75,28,6,-5,94,-87,7,74,-104,14,103,-90,-159,-105,-160,standing
31,71,83,28,4,-2,97,-114,-404,-475,-578,13,124,-92,-226,-90,-204,walking
46,62,75,28,6,-2,89,-48,-22,21,-20,11,108,-92,-167,-96,-152,sitting
46,62,75,28,6,3,97,-56,-13,21,-14,16,108,-93,-167,-92,-162,sitting
28,58,55,22,0,-9,92,-124,-5,89,-86,24,109,-116,-197,-90,-144,sittingdown
28,58,55,22,0,-5,105,-159,5,2,-6,10,111,-115,-218,-93,-131,sittingdown
31,71,83,28,4,-12,90,-135,-18,88,-132,26,117,-78,-175,-76,-159,standing
46,62,75,28,6,16,90,-124,-35,55,-161,6,110,-100,-171,-76,-160,walking
28,58,55,22,0,-11,97,-108,11,-12,-14,17,67,-80,-154,-93,-148,sittingdown
46,62,75,28,6,9,95,-107,-327,-424,-531,-8,138,23,-165,-71,-159,walking
31,71,83,28,4,-2,65,-65,-24,-29,-25,68,61,-97,-89,-122,-159,sitting
46,62,75,28,6,-3,99,-75,5,67,-112,29,104,-84,-154,-102,-151,standing
31,71,83,28,4,27,99,-140,-14,46,-28,73,66,-41,-142,-46,-125,standingup
46,62,75,28,6,1,105,-67,21,59,-118,9,112,-85,-175,-91,-173,walking
46,62,75,28,6,-13,104,-105,-15,88,-109,16,93,-110,-208,-96,-137,walking
28,58,55,22,0,-17,30,-11,-26,-22,-25,7,96,-79,-143,-93,-168,sitting
31,71,83,28,4,0,69,-64,-24,-28,-24,62,55,-103,-96,-128,-164,sitting
31,71,83,28,4,-7,90,-124,0,88,-136,29,127,-82,-173,-68,-160,standing
28,58,55,22,0,-5,88,-114,-492,-516,-615,39,119,-159,-177,-68,-173,walking
46,62,75,28,6,-2,88,-49,-21,21,-19,15,107,-91,-158,-95,-159,sitting
31,71,83,28,4,0,77,-111,-35,69,-138,50,123,-78,-173,-69,-161,standing
31,71,83,28,4,-21,127,-110,-490,-513,-613,-55,214,10,-200,-91,-168,walking
31,71,83,28,4,-1,84,-124,-13,89,-113,27,132,-136,-184,-79,-149,walking
46,62,75,28,6,11,105,-93,-23,122,-11,12,109,-93,-170,-106,-174,walking
46,62,75,28,6,-5,77,-25,2,23,-31,8,96,-65,-150,-107,-159,sitting
46,62,75,28,6,-6,99,-95,0,80,-121,41,103,-81,-185,-92,-151,standing
28,58,55,22,0,10,60,-124,-492,-515,-615,116,103,-103,-161,-43,-176,walking
31,71,83,28,4,-7,88,-94,-350,-323,-465,1,127,-82,-137,-104,-110,sittingdown
28,58,55,22,0,-17,37,-21,-16,-27,-26,30,107,-81,-149,-95,-165,sitting
28,58,55,22,0,-6,88,-115,-492,-515,-616,31,18,-128,-166,-80,-168,walking
46,62,75,28,6,-10,92,-97,-2,73,-121,17,105,-87,-156,-97,-159,standing
31,71,83,28,4,-7,95,-110,60,43,-121,25,123,-85,-163,-72,-165,standing
28,58,55,22,0,-2,101,-86,-4,86,-125,23,91,-46,-196,-89,-159,standing
46,62,75,28,6,-7,66,-45,-8,17,-36,2,95,-73,-158,-106,-168,sitting
31,71,83,28,4,-2,99,-121,8,93,-131,28,119,-85,-180,-75,-165,standing
28,58,55,22,0,-7,84,-115,-491,-514,-614,22,121,-140,-133,-98,-171,walking
31,71,83,28,4,4,68,-61,-24,-31,-24,68,61,-96,-92,-135,-171,sitting
31,71,83,28,4,-5,91,-94,-478,-495,-604,13,122,-102,-128,-133,-119,sittingdown
31,71,83,28,4,15,90,-136,2,91,-135,39,115,-79,-241,-78,-169,standing
31,71,83,28,4,-26,87,-117,-380,-430,-418,16,113,-75,-166,-104,-121,standingup
75,67,67,24,0,-15,96,-99,-5,-15,-22,-61,73,-134,-191,-92,-125,sitting
31,71,83,28,4,7,73,-59,-21,-25,-21,61,54,-104,-95,-129,-167,sitting
31,71,83,28,4,-6,95,-122,7,91,-137,36,126,-79,-171,-69,-155,standing
46,62,75,28,6,-9,105,-97,6,86,-125,21,108,-94,-182,-91,-152,standing
31,71,83,28,4,-3,94,-113,63,43,-120,26,123,-87,-167,-72,-166,standing
28,58,55,22,0,-2,100,-90,-6,82,-128,48,99,-57,-185,-82,-151,standing
28,58,55,22,0,2,155,-142,-50,136,-50,-196,229,-27,-177,-65,-164,walking
46,62,75,28,6,0,104,-90,17,89,-89,16,108,-109,-177,-87,-167,standing
46,62,75,28,6,-3,78,-29,1,24,-29,5,94,-69,-152,-109,-164,sitting
28,58,55,22,0,-24,24,-23,-228,-287,-329,37,107,-102,-164,-90,-168,sitting
28,58,55,22,0,-10,95,-114,-10,87,-94,22,110,-106,-189,-89,-143,sittingdown
75,67,67,24,0,-12,79,-162,-13,78,-83,17,122,-102,-205,-85,-146,sittingdown
31,71,83,28,4,5,73,-59,-24,-1,-21,68,61,-126,-96,-122,-182,sitting
28,58,55,22,0,-32,26,-32,-279,-360,-358,30,109,-101,-155,-94,-162,sitting
31,71,83,28,4,0,147,-102,-114,87,-85,15,177,-93,-218,-47,-184,walking
28,58,55,22,0,-23,47,-34,-232,-209,-320,26,107,-88,-147,-94,-171,sitting
46,62,75,28,6,-1,93,-86,22,49,-113,8,106,-88,-172,-95,-166,walking
46,62,75,28,6,-9,116,-135,20,103,-86,374,133,-266,-161,-75,-154,walking
28,58,55,22,0,-2,105,-94,4,85,-124,18,96,-88,-196,-89,-163,standing
46,62,75,28,6,-8,96,-84,-4,72,-121,24,101,-57,-153,-98,-152,standing
46,62,75,28,6,0,108,-99,9,94,-121,20,108,-98,-181,-89,-165,standing
31,71,83,28,4,-12,95,-128,-6,92,-132,28,121,-93,-158,-76,-146,standing
31,71,83,28,4,1,68,-63,-23,-28,-23,61,54,-103,-96,-127,-167,sitting
28,58,55,22,0,-1,101,-98,3,86,-123,30,106,-84,-193,-84,-163,standing
28,58,55,22,0,-28,23,-27,-249,-284,-336,37,108,-102,-159,-90,-168,sitting
31,71,83,28,4,-1,68,-65,-24,-28,-24,65,58,-101,-95,-125,-164,sitting
46,62,75,28,6,-6,96,-86,9,71,-95,18,104,-86,-153,-100,-155,standing
46,62,75,28,6,-4,109,-99,10,92,-123,22,108,-99,-180,-91,-158,standing
46,62,75,28,6,-1,82,-24,4,24,-31,10,96,-65,-148,-108,-156,sitting
28,58,55,22,0,-5,106,-87,-491,-515,-617,19,106,-103,-195,-85,-167,standing
46,62,75,28,6,-17,87,-97,7,58,-121,8,107,-96,-180,-99,-168,walking
46,62,75,28,6,-6,95,-88,4,75,-111,19,103,-88,-157,-104,-156,standing
31,71,83,28,4,-8,98,-119,5,91,-136,33,123,-79,-171,-70,-153,standing
31,71,83,28,4,2,75,-122,23,87,-113,29,147,-120,-224,-84,-156,walking
31,71,83,28,4,6,102,-123,-407,-439,-534,19,127,-98,-230,-90,-192,walking
46,62,75,28,6,0,91,-50,-20,22,-16,11,108,-91,-164,-95,-153,sitting
46,62,75,28,6,-2,88,-49,-22,22,-18,11,108,-88,-164,-93,-157,sitting
31,71,83,28,4,-10,95,-112,62,43,-127,29,123,-83,-160,-75,-160,standing
75,67,67,24,0,-14,95,-99,-9,-23,-21,-68,84,-102,-112,-119,-142,sitting
75,67,67,24,0,-11,95,-149,-6,90,-97,19,123,-108,-191,-81,-146,standing
31,71,83,28,4,10,57,-155,29,125,-223,167,149,-60,-215,-62,-169,walking
31,71,83,28,4,-5,97,-123,3,91,-139,31,117,-83,-177,-77,-159,standing
28,58,55,22,0,-4,101,-100,10,85,-128,39,108,-82,-187,-82,-157,standing
28,58,55,22,0,0,101,-97,4,86,-123,24,97,-94,-209,-88,-162,standing
46,62,75,28,6,-3,99,-75,7,69,-112,29,104,-83,-157,-102,-151,standing
28,58,55,22,0,-7,102,-147,20,-8,-2,13,111,-117,-235,-105,-123,sittingdown
31,71,83,28,4,5,70,-60,-16,11,-23,72,64,-100,-93,-121,-168,sitting
46,62,75,28,6,-11,89,-91,-6,70,-125,-2,90,-60,-163,-102,-158,standing
46,62,75,28,6,1,98,-85,4,70,-89,10,107,-86,-169,-101,-169,walking
31,71,83,28,4,2,73,-59,-23,-25,-21,61,54,-104,-96,-130,-166,sitting
46,62,75,28,6,1,90,-80,11,46,-109,6,107,-82,-183,-99,-169,walking
75,67,67,24,0,-21,96,-103,-16,-13,-21,-65,87,-130,-101,-116,-154,sitting
31,71,83,28,4,-18,102,-121,8,91,-128,12,79,-116,-197,-79,-148,walking
31,71,83,28,4,-6,93,-121,3,90,-138,32,118,-83,-174,-77,-159,standing
28,58,55,22,0,-26,30,-24,-185,-200,-332,38,107,-101,-161,-93,-167,sitting
31,71,83,28,4,3,68,-64,-17,-32,-25,61,54,-103,-93,-132,-169,sitting
28,58,55,22,0,-26,43,-30,-206,-208,-342,38,107,-102,-157,-94,-169,sitting
28,58,55,22,0,-2,103,-95,15,83,-95,27,109,-89,-183,-80,-159,standing
46,62,75,28,6,0,95,-58,-15,20,-15,17,108,-91,-164,-92,-162,sitting
31,71,83,28,4,-8,93,-137,10,89,-132,34,117,-81,-173,-75,-166,standing
28,58,55,22,0,-1,100,-95,3,84,-125,15,91,-92,-195,-87,-165,standing
28,58,55,22,0,-26,74,-140,-465,-494,-595,52,160,-133,-187,-31,-165,walking
46,62,75,28,6,38,120,34,19,39,-23,26,101,-27,-126,-91,-139,sitting
46,62,75,28,6,-5,76,-25,2,23,-32,7,94,-67,-153,-108,-160,sitting
31,71,83,28,4,-8,95,-111,63,45,-120,28,123,-83,-164,-74,-159,standing
31,71,83,28,4,4,70,-62,-34,-6,-26,65,58,-103,-98,-120,-186,sitting
46,62,75,28,6,-3,78,-31,0,24,-30,4,94,-70,-153,-109,-164,sitting
75,67,67,24,0,-15,96,-101,-8,-10,-21,-63,86,-128,-102,-146,-132,sitting
46,62,75,28,6,-5,78,-24,3,24,-32,9,96,-65,-151,-106,-159,sitting
46,62,75,28,6,-3,101,-85,-6,83,-122,27,106,-86,-186,-87,-160,standing
46,62,75,28,6,-14,116,-100,-10,85,-129,7,224,-29,-158,-96,-163,walking
46,62,75,28,6,1,97,-61,-15,20,-13,-13,104,-91,-164,-95,-155,sitting
46,62,75,28,6,-3,78,-30,0,24,-30,4,94,-69,-153,-109,-164,sitting
31,71,83,28,4,-10,89,-126,2,87,-138,29,119,-82,-196,-101,-125,standing
28,58,55,22,0,-8,113,-129,-492,-515,-615,28,143,-113,-191,-70,-176,walking
46,62,75,28,6,-2,118,-127,-21,83,-122,-10,137,-94,-161,-84,-165,walking
46,62,75,28,6,-9,91,-114,5,87,-99,13,206,-114,-142,-78,-147,walking
28,58,55,22,0,-8,99,-146,-490,-513,-612,40,163,-110,-164,-70,-171,walking
31,71,83,28,4,-7,95,-124,-322,91,-142,35,124,-76,-193,-73,-140,standing
31,71,83,28,4,-1,65,-65,-24,-29,-25,62,55,-102,-94,-127,-165,sitting
46,62,75,28,6,0,113,-95,-66,122,12,3,103,-94,-173,-108,-163,walking
46,62,75,28,6,7,104,-119,2,83,-70,11,105,-75,-185,-94,-156,sittingdown
31,71,83,28,4,-10,96,-132,9,93,-123,41,124,-76,-180,-71,-146,standing
28,58,55,22,0,4,105,-152,-492,-514,-615,9,94,-41,-268,-75,-139,standingup
31,71,83,28,4,-15,91,-129,-312,-305,-416,9,116,-75,-176,-82,-142,sittingdown
46,62,75,28,6,13,90,-17,11,28,-29,21,99,-63,-142,-105,-151,sitting
75,67,67,24,0,-17,103,-141,5,91,-84,-84,226,-71,-197,-106,-145,walking
46,62,75,28,6,-1,90,-49,-21,22,-18,11,108,-91,-164,-93,-158,sitting
46,62,75,28,6,2,107,-63,87,126,-99,9,111,-78,-180,-87,-175,walking
46,62,75,28,6,1,92,-47,-17,23,-15,14,107,-92,-161,-94,-160,sitting
28,58,55,22,0,-16,98,-118,-493,-516,-616,49,112,-108,-184,-84,-171,walking
31,71,83,28,4,-6,97,-125,20,90,-132,46,117,-75,-180,-73,-146,standing
46,62,75,28,6,-11,93,-87,-7,88,-118,21,113,-78,-162,-103,-165,walking
31,71,83,28,4,30,102,-141,-4,71,-36,71,64,-49,-172,-39,-130,standingup
75,67,67,24,0,-9,95,-147,-9,88,-96,15,122,-110,-185,-78,-159,standing
46,62,75,28,6,6,79,-136,28,118,-128,205,118,-134,-161,-76,-157,walking
28,58,55,22,0,-27,17,-26,-245,-241,-333,38,108,-101,-159,-90,-166,sitting
46,62,75,28,6,-1,88,-48,-22,22,-19,12,109,-88,-164,-94,-151,sitting
31,71,83,28,4,0,67,-65,-37,-8,-28,66,59,-103,-98,-119,-185,sitting
31,71,83,28,4,4,70,-63,-23,-31,-25,61,54,-104,-94,-130,-168,sitting
31,71,83,28,4,0,66,-66,-25,-32,-26,68,61,-99,-89,-130,-149,sitting
46,62,75,28,6,-1,86,-45,-22,22,-19,12,109,-88,-164,-94,-151,sitting
31,71,83,28,4,25,138,-127,-16,84,-141,57,219,-96,-226,-43,-161,walking
28,58,55,22,0,-3,93,-115,-484,-507,-606,20,105,-77,-207,-123,-170,standingup
28,58,55,22,0,-3,96,-109,-1,83,-102,24,109,-114,-188,-89,-147,sittingdown
46,62,75,28,6,-22,125,-116,-423,-474,-575,-68,109,2,-169,-91,-160,walking
46,62,75,28,6,-10,93,-100,0,75,-124,20,105,-86,-149,-97,-151,standing
46,62,75,28,6,2,84,-22,5,25,-31,17,98,-65,-146,-106,-153,sitting
28,58,55,22,0,-36,67,-148,-474,-496,-597,63,141,-144,-171,-42,-166,walking
28,58,55,22,0,-17,34,-16,-16,-20,-21,-26,57,-112,-141,-96,-175,sitting
31,71,83,28,4,-4,97,-118,7,93,-132,34,124,-82,-173,-74,-162,standing
75,67,67,24,0,-14,94,-102,-11,-8,-20,-62,89,-132,-101,-144,-143,sitting
28,58,55,22,0,-19,77,-117,-62,56,-133,49,-1,-128,-175,-74,-156,walking
28,58,55,22,0,-7,101,-92,12,88,-128,17,82,-102,-188,-87,-163,standing
31,71,83,28,4,0,69,-65,-24,7,-27,90,83,-138,-95,-109,-185,sitting
75,67,67,24,0,-14,96,-98,-7,-9,-20,-63,87,-129,-104,-147,-131,sitting
46,62,75,28,6,-1,89,-50,-21,22,-19,12,109,-89,-164,-94,-150,sitting
75,67,67,24,0,-1,94,-147,-17,87,-99,17,121,-99,-190,-78,-158,walking
28,58,55,22,0,-31,22,-27,-283,-379,-462,26,107,-77,-146,-93,-170,sitting
31,71,83,28,4,-1,66,-66,-25,-29,-25,62,55,-103,-94,-127,-165,sitting
28,58,55,22,0,-27,27,-21,-264,-370,-450,27,109,-86,-154,-93,-169,sitting
28,58,55,22,0,-22,23,-30,-210,-199,-320,37,107,-102,-163,-91,-172,sitting
31,71,83,28,4,-11,86,-90,-367,-397,-525,-10,117,-80,-137,-144,-103,sittingdown
46,62,75,28,6,-11,105,-88,-7,83,-136,42,137,-82,-161,-106,-166,walking
31,71,83,28,4,1,67,-64,-24,-28,-25,61,54,-103,-95,-128,-166,sitting
46,62,75,28,6,-19,90,-73,-65,-50,-121,29,42,-79,-194,-96,-155,standingup
75,67,67,24,0,-7,94,-151,-4,91,-99,15,122,-107,-183,-77,-156,standing
46,62,75,28,6,-2,87,-45,-20,22,-18,15,108,-89,-162,-94,-157,sitting
28,58,55,22,0,-20,32,-15,-22,-22,-23,13,103,-75,-144,-95,-174,sitting
31,71,83,28,4,-1,67,-65,-24,-29,-25,63,56,-101,-92,-124,-162,sitting
28,58,55,22,0,-27,16,-29,-241,-227,-328,38,107,-102,-161,-91,-167,sitting
31,71,83,28,4,-52,113,-136,68,75,-177,-6,119,-92,-200,-69,-165,walking
31,71,83,28,4,-23,75,-153,-17,103,-177,25,182,-68,-214,-53,-171,walking
46,62,75,28,6,-15,98,-98,3,88,-113,15,117,-82,-165,-97,-168,walking
46,62,75,28,6,0,93,-57,-22,22,-17,16,108,-88,-159,-95,-159,sitting
28,58,55,22,0,-2,103,-97,7,88,-122,38,109,-78,-188,-78,-154,standing
31,71,83,28,4,-12,93,-124,-5,89,-141,27,124,-81,-167,-72,-146,standing
46,62,75,28,6,7,108,-42,9,71,-107,33,105,-81,-157,-97,-150,standing
31,71,83,28,4,-16,92,-119,-450,-471,-577,5,120,-86,-130,-139,-114,sittingdown
28,58,55,22,0,-26,27,-19,-262,-371,-451,28,109,-87,-149,-94,-170,sitting
28,58,55,22,0,-30,11,-34,-261,-228,-334,38,108,-102,-161,-91,-166,sitting
31,71,83,28,4,-7,94,-124,4,89,-139,28,119,-85,-177,-77,-157,standing
28,58,55,22,0,-1,101,-99,3,85,-124,3,74,-112,-195,-79,-162,standing
31,71,83,28,4,1,69,-63,-24,-31,-24,68,61,-98,-88,-129,-149,sitting
46,62,75,28,6,-7,95,-88,2,70,-116,23,103,-83,-160,-98,-153,standing
28,58,55,22,0,-18,84,-120,-475,-498,-600,45,10,-132,-172,-66,-167,walking
28,58,55,22,0,-23,50,-38,-244,-220,-323,27,107,-87,-147,-94,-170,sitting
46,62,75,28,6,-1,88,-48,-22,21,-20,11,108,-91,-164,-95,-153,sitting
28,58,55,22,0,-5,98,-108,-404,-427,-527,30,124,-134,-192,-95,-175,walking
28,58,55,22,0,-17,121,-116,-490,-513,-613,-9,266,-85,-171,-84,-164,walking
46,62,75,28,6,-6,74,-36,-4,20,-33,4,96,-68,-152,-107,-163,sitting
28,58,55,22,0,-4,103,-96,11,87,-126,36,102,-89,-194,-92,-164,standing
46,62,75,28,6,-7,84,-91,14,59,-113,3,109,-86,-173,-99,-179,walking
28,58,55,22,0,-23,74,-137,-493,-515,-615,36,190,-127,-160,-43,-155,walking
46,62,75,28,6,-10,88,-89,3,1,-78,28,75,-81,-183,-93,-154,standingup
28,58,55,22,0,-12,109,-151,-493,-516,-615,268,157,-236,-159,-53,-170,walking
75,67,67,24,0,1,91,-144,-3,66,-26,13,122,-129,-212,-81,-148,walking
31,71,83,28,4,-15,51,-114,-26,91,-106,37,30,-137,-229,-67,-162,walking
31,71,83,28,4,-11,91,-127,1,89,-140,36,124,-76,-167,-71,-157,standing
28,58,55,22,0,-1,110,-88,-390,-412,-512,33,136,-115,-183,-71,-182,walking
46,62,75,28,6,-4,102,-99,4,83,-123,24,108,-98,-184,-87,-161,standing
31,71,83,28,4,-10,96,-123,6,90,-141,31,118,-83,-173,-79,-157,standing
28,58,55,22,0,-25,24,-21,-246,-289,-334,37,107,-102,-163,-90,-165,sitting
28,58,55,22,0,-26,35,-24,-181,-202,-323,39,108,-101,-159,-92,-170,sitting
28,58,55,22,0,-20,96,-138,-490,-512,-613,33,147,-113,-165,-65,-175,walking
31,71,83,28,4,-36,111,-119,-485,-507,-608,9,128,-103,-240,-79,-176,walking
46,62,75,28,6,-1,103,-66,6,70,-108,30,104,-85,-157,-104,-152,standing
46,62,75,28,6,3,86,-101,-19,56,-149,22,102,-62,-161,-51,-160,walking
31,71,83,28,4,0,88,-106,-28,-14,-27,-7,113,-75,-95,-110,-190,standingup
31,71,83,28,4,3,71,-60,-22,-26,-22,65,58,-101,-93,-127,-165,sitting
31,71,83,28,4,10,93,-131,18,86,-86,11,120,-80,-150,-87,-178,standingup
31,71,83,28,4,-12,95,-123,5,91,-139,35,125,-77,-168,-73,-148,standing
28,58,55,22,0,-30,25,-32,-281,-359,-368,29,110,-101,-152,-93,-162,sitting
46,62,75,28,6,-7,104,-98,5,86,-121,18,108,-97,-174,-91,-158,standing
46,62,75,28,6,0,100,-63,-11,22,-12,-14,104,-91,-143,-105,-151,sitting
46,62,75,28,6,5,101,-133,5,58,-32,12,108,-73,-219,-83,-150,sittingdown
46,62,75,28,6,-20,77,-112,-54,84,-117,15,239,-100,-137,-57,-162,walking
28,58,55,22,0,-2,103,-94,16,87,-123,40,99,-84,-158,-120,-122,standing
31,71,83,28,4,-5,99,-120,79,34,-158,20,127,-105,-236,-92,-172,walking
46,62,75,28,6,-4,103,-96,6,87,-121,23,108,-95,-190,-88,-157,standing
46,62,75,28,6,5,85,-18,8,27,-29,18,97,-64,-149,-108,-153,sitting
28,58,55,22,0,-19,33,-23,-25,-28,-27,28,106,-81,-147,-95,-164,sitting
46,62,75,28,6,2,85,-21,6,27,-30,18,99,-64,-147,-107,-154,sitting
46,62,75,28,6,-4,69,-47,-7,18,-35,0,93,-75,-161,-109,-169,sitting
31,71,83,28,4,-11,95,-112,14,89,-126,27,123,-83,-159,-77,-152,standing
46,62,75,28,6,-11,93,-100,1,73,-125,20,105,-89,-154,-101,-160,standing
28,58,55,22,0,-2,101,-94,3,87,-122,6,78,-104,-198,-86,-160,standing
31,71,83,28,4,4,72,-61,-25,3,-22,94,87,-136,-95,-117,-189,sitting
28,58,55,22,0,-17,80,-127,-491,-514,-614,40,125,-133,-167,-77,-173,walking
46,62,75,28,6,17,91,-13,15,28,-29,22,99,-61,-142,-104,-150,sitting
28,58,55,22,0,-30,24,-28,-266,-327,-369,29,110,-101,-153,-94,-162,sitting
46,62,75,28,6,7,109,-96,-77,135,23,10,110,-93,-171,-110,-173,walking
31,71,83,28,4,-11,114,-156,-15,-15,-181,8,167,-77,-231,-47,-162,walking
46,62,75,28,6,-1,88,-48,-21,21,-18,10,107,-91,-159,-94,-160,sitting
31,71,83,28,4,1,68,-63,-35,-7,-26,70,63,-99,-92,-114,-180,sitting
31,71,83,28,4,-21,89,-170,-284,-295,-400,-6,118,-77,-200,-89,-148,sittingdown
46,62,75,28,6,-3,86,-92,-9,66,-118,9,106,-108,-179,-95,-179,walking
31,71,83,28,4,-7,97,-124,6,92,-135,34,125,-79,-180,-71,-151,standing
46,62,75,28,6,-20,72,-116,-49,85,-109,42,231,-108,-161,-55,-145,walking
28,58,55,22,0,-8,98,-114,-2,82,-105,22,110,-114,-190,-87,-144,sittingdown
31,71,83,28,4,0,66,-65,-28,-1,-27,87,80,-139,-98,-117,-189,sitting
31,71,83,28,4,0,100,-144,-492,-515,-616,-7,120,-86,-185,-109,-138,sittingdown
28,58,55,22,0,-14,99,-93,-493,-517,-616,23,110,-99,-190,-80,-162,standing
46,62,75,28,6,-7,68,-43,-7,18,-36,2,95,-73,-157,-108,-168,sitting
28,58,55,22,0,-5,95,-107,-413,-435,-535,34,125,-124,-172,-87,-182,walking
46,62,75,28,6,-1,90,-49,-21,22,-18,13,108,-88,-164,-94,-152,sitting
28,58,55,22,0,-28,33,-34,-261,-238,-335,27,107,-87,-147,-94,-170,sitting
46,62,75,28,6,-6,102,-70,3,68,-115,24,106,-85,-142,-101,-149,standing
28,58,55,22,0,-23,43,-25,-251,-295,-346,26,106,-89,-149,-95,-170,sitting
46,62,75,28,6,-7,103,-82,23,111,-126,-47,151,-80,-145,-70,-163,walking
46,62,75,28,6,-12,94,-100,-3,72,-125,18,103,-89,-160,-103,-158,standing
46,62,75,28,6,13,109,-95,11,44,-17,12,113,-63,-166,-90,-145,sittingdown
75,67,67,24,0,-11,94,-151,-7,89,-94,17,124,-107,-182,-80,-151,standing
28,58,55,22,0,-1,91,-117,-492,-515,-616,61,4,-139,-167,-67,-172,walking
31,71,83,28,4,4,66,-64,-26,-32,-26,69,62,-95,-91,-133,-171,sitting
46,62,75,28,6,-5,75,-35,-2,22,-32,2,94,-71,-154,-109,-165,sitting
31,71,83,28,4,1,69,-64,-23,-28,-24,62,54,-103,-94,-130,-168,sitting
46,62,75,28,6,-3,95,-56,-21,22,-17,10,108,-92,-162,-95,-153,sitting
31,71,83,28,4,3,70,-60,-21,-26,-21,67,60,-99,-92,-124,-163,sitting
28,58,55,22,0,-1,96,-114,-492,-515,-615,16,121,-125,-182,-82,-163,walking
46,62,75,28,6,0,97,-112,7,91,-104,10,107,-72,-163,-97,-158,sittingdown
31,71,83,28,4,-29,127,-121,-436,-487,-587,-52,273,-8,-209,-79,-176,walking
31,71,83,28,4,-8,91,-124,9,91,-129,24,123,-88,-171,-71,-163,standing
28,58,55,22,0,-1,102,-88,-3,87,-123,25,95,-51,-194,-87,-157,standing
46,62,75,28,6,25,97,-2,19,32,-27,24,100,-47,-137,-98,-146,sitting
75,67,67,24,0,-11,97,-135,-2,-39,-23,-11,119,-94,-195,-115,-102,sittingdown
31,71,83,28,4,-9,96,-156,-24,69,-62,-12,105,-61,-178,-47,-138,standingup
46,62,75,28,6,-6,96,-76,-4,66,-115,26,101,-63,-157,-102,-150,standing
28,58,55,22,0,4,82,-142,12,98,-72,-23,53,-129,-245,-115,-157,standingup
31,71,83,28,4,-12,94,-120,19,87,-123,25,124,-85,-167,-78,-151,standing
31,71,83,28,4,-26,70,-116,-11,80,-134,29,31,-136,-230,-83,-159,walking
46,62,75,28,6,-3,101,-70,10,-8,-79,38,54,-61,-181,-93,-145,standingup
28,58,55,22,0,7,113,-158,-490,-512,-613,5,115,-35,-262,-68,-141,standingup
31,71,83,28,4,1,68,-63,-23,-28,-24,67,60,-98,-89,-121,-159,sitting
31,71,83,28,4,2,70,-62,-35,-6,-26,73,66,-98,-92,-111,-176,sitting
28,58,55,22,0,-9,138,-126,-492,-516,-616,-142,194,-48,-164,-63,-170,walking
31,71,83,28,4,0,68,-64,-24,-28,-24,64,57,-102,-94,-129,-166,sitting
31,71,83,28,4,5,70,-59,-22,-29,-22,63,56,-93,-91,-133,-169,sitting
31,71,83,28,4,-10,95,-128,19,91,-131,43,113,-78,-166,-73,-170,standing
31,71,83,28,4,7,94,-145,10,95,-119,28,121,-92,-196,-70,-192,standing
31,71,83,28,4,3,70,-60,-22,-26,-22,63,56,-103,-95,-127,-166,sitting
31,71,83,28,4,-12,89,-130,-1,88,-141,29,120,-84,-178,-79,-153,standing
46,62,75,28,6,-3,103,-102,5,87,-122,23,108,-98,-184,-90,-166,standing
31,71,83,28,4,4,69,-61,-25,-30,-24,70,62,-87,-86,-130,-166,sitting
31,71,83,28,4,13,78,-131,-5,90,-73,18,118,-71,-157,-98,-166,standingup
