@relation DLA

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute d {sitting,sittingdown,standing,standingup,walking}

@data
28,58,55,22,0,-11,100,-107,9,-16,-22,25,93,-111,-149,-85,-145,sittingdown
46,62,75,28,6,-2,93,-56,-21,22,-19,12,108,-87,-163,-94,-150,sitting
31,71,83,28,4,-20,75,-113,-15,89,-119,31,55,-103,-211,-83,-168,walking
75,67,67,24,0,-5,96,-137,0,95,-97,-116,182,-111,-200,-104,-132,walking
75,67,67,24,0,-6,95,-150,-4,90,-97,14,121,-108,-180,-78,-159,standing
46,62,75,28,6,-7,95,-90,3,70,-118,21,103,-84,-162,-98,-156,standing
75,67,67,24,0,-12,96,-101,-8,-24,-21,-72,81,-96,-102,-129,-145,sitting
28,58,55,22,0,-22,101,-103,-492,-513,-615,64,151,-86,-161,-80,-164,walking
75,67,67,24,0,-14,97,-134,-5,94,-92,-136,144,-22,-185,-92,-153,walking
46,62,75,28,6,4,133,-147,-45,114,-24,172,247,-141,-151,-58,-154,walking
46,62,75,28,6,-9,94,-98,2,75,-122,18,104,-89,-156,-102,-163,standing
28,58,55,22,0,-5,101,-106,-3,81,-131,26,91,-96,-195,-86,-158,standing
75,67,67,24,0,-4,89,-147,-3,58,-90,22,117,-126,-213,-95,-167,walking
46,62,75,28,6,-11,94,-102,2,71,-125,8,104,-80,-161,-102,-159,standing
31,71,83,28,4,6,100,-125,-303,-308,-425,34,125,-100,-230,-80,-192,walking
31,71,83,28,4,-5,98,-124,21,93,-130,44,114,-78,-185,-74,-154,standing
28,58,55,22,0,-27,33,-27,-193,-218,-330,39,107,-100,-158,-92,-168,sitting
28,58,55,22,0,-12,102,-86,-492,-516,-615,22,109,-99,-193,-83,-161,standing
28,58,55,22,0,0,102,-97,-7,82,-128,43,100,-62,-186,-81,-154,standing
46,62,75,28,6,-10,98,-77,13,88,-115,41,98,-70,-176,-91,-161,standingup
75,67,67,24,0,-13,95,-98,-8,-8,-21,-62,88,-128,-104,-145,-137,sitting
31,71,83,28,4,-1,65,-66,-25,-29,-26,62,54,-103,-95,-127,-167,sitting
31,71,83,28,4,-7,95,-167,-291,-300,-401,-14,99,-73,-221,-80,-116,standingup
31,71,83,28,4,8,72,-58,-22,-28,-22,68,61,-96,-91,-136,-172,sitting
31,71,83,28,4,-18,84,-155,-298,-346,-483,3,117,-80,-210,-94,-156,sittingdown
46,62,75,28,6,-9,96,-91,8,86,-108,50,53,-65,-189,-96,-155,standingup
75,67,67,24,0,-11,96,-99,-19,-14,-21,-60,87,-132,-106,-145,-132,sitting
31,71,83,28,4,-7,97,-109,63,41,-121,25,122,-81,-147,-72,-169,standing
31,71,83,28,4,5,69,-60,-18,8,-24,65,58,-104,-98,-123,-173,sitting
31,71,83,28,4,-3,92,-108,16,87,-117,18,123,-88,-165,-77,-152,standing
31,71,83,28,4,-8,104,-139,-301,-305,-410,5,110,-78,-185,-76,-127,sittingdown
28,58,55,22,0,-30,26,-32,-192,-203,-334,38,107,-101,-163,-91,-167,sitting
31,71,83,28,4,0,66,-65,-24,-29,-26,61,54,-103,-95,-127,-166,sitting
31,71,83,28,4,-8,88,-96,-396,-430,-553,-7,126,-83,-139,-129,-108,sittingdown
31,71,83,28,4,5,66,-59,-36,-24,-26,69,62,-110,-88,-145,-164,sitting
46,62,75,28,6,-6,68,-45,-7,18,-36,0,93,-75,-160,-109,-169,sitting
46,62,75,28,6,-13,85,-81,-7,8,-26,24,90,-87,-182,-92,-157,standingup
46,62,75,28,6,-1,86,-46,-20,22,-19,16,108,-89,-161,-93,-156,sitting
28,58,55,22,0,-7,93,-109,-13,89,-113,45,152,-97,-198,-84,-149,walking
46,62,75,28,6,-7,103,-93,3,85,-120,10,98,-96,-169,-118,-171,standing
31,71,83,28,4,-8,100,-118,467,93,-137,34,122,-75,-167,-70,-158,standing
46,62,75,28,6,-2,91,-53,-21,22,-19,16,108,-88,-161,-93,-156,sitting
46,62,75,28,6,-14,111,-103,-12,83,-119,103,132,27,-166,-99,-156,walking
28,58,55,22,0,-6,112,-84,-458,-481,-581,36,128,-118,-168,-75,-182,walking
46,62,75,28,6,10,91,-96,-16,128,-131,-79,99,-111,-152,-54,-160,walking
31,71,83,28,4,4,69,-62,-23,-26,-23,61,54,-104,-95,-129,-167,sitting
28,58,55,22,0,-21,36,-21,-178,-198,-318,39,107,-101,-160,-90,-169,sitting
75,67,67,24,0,-11,93,-95,-12,-23,-21,-69,83,-102,-125,-138,-138,sitting
31,71,83,28,4,5,128,-116,33,71,-27,3,148,-88,-240,-70,-179,walking
28,58,55,22,0,-34,77,-143,-492,-515,-615,49,167,-121,-157,-45,-176,walking
31,71,83,28,4,4,71,-61,-21,-26,-22,68,60,-99,-92,-125,-161,sitting
28,58,55,22,0,6,84,-171,19,46,-22,2,106,-136,-229,-89,-156,sittingdown
46,62,75,28,6,-6,75,-33,-2,22,-33,4,95,-70,-153,-109,-164,sitting
31,71,83,28,4,-11,116,-101,-486,-509,-609,6,132,-81,-199,-65,-187,walking
28,58,55,22,0,1,82,-145,1,75,-69,23,106,-63,-242,-111,-168,standingup
28,58,55,22,0,-29,29,-22,-258,-370,-450,27,109,-88,-154,-94,-171,sitting
31,71,83,28,4,-5,94,-85,-485,-507,-608,15,119,-82,-146,-143,-116,sittingdown
75,67,67,24,0,-12,93,-159,-6,89,-94,15,122,-106,-209,-76,-162,standing
46,62,75,28,6,-7,98,-91,2,70,-119,23,104,-81,-162,-97,-152,standing
31,71,83,28,4,-14,92,-133,-17,90,-129,29,124,-73,-168,-72,-150,standing
31,71,83,28,4,-30,111,-113,-256,-301,-446,-7,256,-38,-206,-82,-171,walking
28,58,55,22,0,-28,14,-30,-248,-228,-327,38,108,-101,-159,-90,-166,sitting
46,62,75,28,6,-7,100,-69,3,62,-109,24,106,-85,-156,-94,-150,standing
31,71,83,28,4,3,75,-61,-25,4,-22,91,83,-138,-98,-121,-187,sitting
75,67,67,24,0,-14,93,-154,-32,77,-107,-11,90,-120,-206,-100,-143,walking
28,58,55,22,0,-4,99,-98,12,84,-123,36,102,-84,-194,-84,-159,standing
46,62,75,28,6,-5,109,-99,7,95,-121,23,108,-96,-181,-92,-150,standing
46,62,75,28,6,-2,109,-89,-21,88,-59,6,108,-91,-174,-94,-172,walking
75,67,67,24,0,-15,89,-158,-8,89,-96,20,126,-103,-192,-75,-146,standing
28,58,55,22,0,-3,102,-104,12,89,-124,32,99,-89,-190,-83,-161,standing
75,67,67,24,0,-12,97,-105,-15,-20,-21,-72,82,-100,-103,-142,-135,sitting
31,71,83,28,4,0,66,-64,-24,-32,-25,67,59,-100,-91,-132,-153,sitting
31,71,83,28,4,-13,91,-128,18,88,-132,49,121,-73,-178,-68,-156,standing
46,62,75,28,6,7,99,-99,13,72,-51,17,105,-68,-180,-99,-148,sittingdown
46,62,75,28,6,20,105,-28,12,25,-24,11,101,-66,-144,-103,-158,sittingdown
28,58,55,22,0,-6,99,-112,-406,-427,-527,34,167,-118,-162,-82,-171,walking
31,71,83,28,4,-12,93,-113,19,87,-123,25,124,-83,-163,-72,-159,standing
46,62,75,28,6,-2,88,-47,-20,22,-17,11,108,-93,-158,-95,-160,sitting
31,71,83,28,4,-17,99,-154,-266,-285,-386,-9,113,-88,-186,-98,-107,standingup
46,62,75,28,6,-8,70,-39,-6,19,-36,3,95,-71,-155,-107,-165,sitting
28,58,55,22,0,-2,102,-98,11,87,-126,40,108,-80,-187,-79,-155,standing
46,62,75,28,6,-11,102,-95,2,85,-123,12,93,-80,-172,-94,-154,standing
31,71,83,28,4,6,71,-60,-17,9,-23,65,58,-104,-98,-123,-174,sitting
46,62,75,28,6,-15,112,-86,-17,91,-125,11,223,-49,-151,-107,-163,walking
31,71,83,28,4,14,91,-111,-474,-496,-596,18,124,-93,-213,-91,-190,walking
28,58,55,22,0,-28,29,-20,-257,-371,-451,28,109,-86,-152,-92,-169,sitting
31,71,83,28,4,3,70,-61,-18,7,-24,72,65,-99,-91,-118,-166,sitting
46,62,75,28,6,-7,89,-90,-17,82,-126,57,45,-155,-170,-90,-155,walking
31,71,83,28,4,-29,87,-104,6,91,-134,49,150,-37,-190,-87,-165,walking
28,58,55,22,0,-9,97,-103,-492,-515,-615,36,112,-80,-207,-88,-150,standingup
28,58,55,22,0,-27,28,-18,-259,-373,-453,27,108,-87,-151,-95,-171,sitting
46,62,75,28,6,-12,112,-101,10,84,-104,-43,164,-101,-193,-120,-153,walking
46,62,75,28,6,-15,115,-85,-32,91,-118,-9,256,3,-149,-110,-162,walking
31,71,83,28,4,-57,124,-147,81,79,-180,17,118,-86,-198,-61,-144,walking
31,71,83,28,4,4,90,-113,-456,-491,-592,13,122,-93,-250,-73,-156,walking
46,62,75,28,6,-6,105,-102,5,89,-121,22,108,-99,-191,-89,-157,standing
46,62,75,28,6,-8,92,-91,5,69,-105,46,59,-65,-194,-100,-148,standingup
28,58,55,22,0,4,148,-132,-493,-515,-616,38,144,-118,-171,-65,-180,walking
31,71,83,28,4,-34,118,-103,-435,-476,-576,121,97,-204,-184,-69,-169,walking
46,62,75,28,6,-10,93,-100,1,73,-123,19,104,-89,-153,-102,-162,standing
46,62,75,28,6,-6,75,-23,2,23,-32,9,96,-64,-151,-105,-158,sitting
46,62,75,28,6,-9,86,-87,-219,-289,-422,70,10,-141,-181,-90,-153,walking
31,71,83,28,4,3,68,-62,-19,7,-25,72,65,-98,-91,-118,-165,sitting
31,71,83,28,4,-22,95,-132,0,99,-132,20,124,-76,-148,-79,-170,standingup
31,71,83,28,4,-13,74,-125,0,95,-114,22,9,-127,-197,-75,-163,walking
46,62,75,28,6,-6,67,-51,-8,16,-37,1,94,-72,-163,-109,-170,sitting
75,67,67,24,0,-10,94,-94,-15,-19,-22,-74,77,-94,-112,-126,-133,sitting
31,71,83,28,4,2,70,-63,-23,-27,-23,61,54,-104,-96,-127,-168,sitting
46,62,75,28,6,23,97,-8,17,32,-25,20,98,-54,-141,-103,-150,sitting
31,71,83,28,4,-14,91,-135,7,90,-126,37,118,-81,-183,-77,-150,standing
31,71,83,28,4,-6,95,-122,4,90,-139,29,118,-82,-175,-75,-162,standing
28,58,55,22,0,2,99,-88,-6,83,-127,26,96,-46,-195,-84,-159,standing
46,62,75,28,6,-11,104,-99,-4,89,-118,38,63,-102,-170,-99,-165,walking
31,71,83,28,4,-9,94,-108,-41,-10,-26,47,40,-72,-99,-116,-208,standingup
31,71,83,28,4,4,71,-61,-22,-29,-22,62,55,-104,-94,-131,-167,sitting
31,71,83,28,4,-3,97,-120,8,92,-135,30,118,-85,-177,-76,-163,standing
28,58,55,22,0,-23,22,-23,-246,-261,-327,38,108,-102,-162,-90,-163,sitting
46,62,75,28,6,-13,92,-102,-1,72,-125,16,104,-89,-155,-104,-157,standing
28,58,55,22,0,-21,105,-133,-493,-516,-615,25,119,-131,-179,-86,-175,walking
31,71,83,28,4,-22,106,-118,-477,-500,-600,-20,180,-98,-221,-74,-164,walking
46,62,75,28,6,13,106,-68,5,26,-26,11,94,-58,-173,-95,-145,sittingdown
31,71,83,28,4,-31,93,-120,11,88,-135,-19,153,-78,-217,-79,-158,walking
28,58,55,22,0,-26,22,-22,-282,-377,-460,27,108,-87,-151,-94,-171,sitting
46,62,75,28,6,-11,93,-97,0,71,-123,20,103,-90,-159,-103,-155,standing
46,62,75,28,6,2,98,-142,2,69,-50,2,104,-77,-191,-90,-163,sittingdown
28,58,55,22,0,-19,92,-83,-469,-491,-591,12,100,-82,-183,-81,-163,standingup
28,58,55,22,0,-6,96,-116,-396,-420,-520,16,124,-126,-192,-81,-178,walking
28,58,55,22,0,-8,99,-93,-493,-516,-616,23,110,-95,-199,-78,-159,standing
31,71,83,28,4,-4,94,-108,14,89,-119,26,123,-85,-159,-74,-165,standing
28,58,55,22,0,-11,104,-117,-29,95,-102,-105,257,-78,-170,-80,-166,walking
31,71,83,28,4,-4,91,-112,-447,-489,-590,18,126,-95,-220,-89,-183,walking
28,58,55,22,0,-31,37,-32,-227,-236,-351,38,107,-102,-159,-94,-166,sitting
46,62,75,28,6,0,93,-51,-20,23,-15,12,107,-90,-162,-95,-153,sitting
31,71,83,28,4,-27,126,-122,-9,106,-110,14,262,-24,-210,-82,-173,walking
46,62,75,28,6,0,87,-47,-21,21,-18,11,108,-90,-167,-92,-157,sitting
46,62,75,28,6,-12,98,-87,2,77,-126,46,55,-73,-189,-91,-151,standingup
46,62,75,28,6,-9,102,-96,-20,85,-118,-32,120,-102,-185,-104,-160,walking
31,71,83,28,4,-17,103,-111,-456,-481,-581,65,175,-48,-187,-80,-181,walking
31,71,83,28,4,-35,89,-122,2,91,-113,55,46,-114,-203,-81,-161,walking
75,67,67,24,0,-14,92,-153,-9,88,-96,18,125,-103,-191,-78,-145,standing
28,58,55,22,0,5,97,-170,-491,-515,-615,16,91,-38,-296,-53,-146,standingup
46,62,75,28,6,-4,98,-65,-17,17,-17,-13,104,-91,-168,-96,-154,sitting
31,71,83,28,4,-8,98,-123,1,92,-139,30,119,-79,-169,-72,-157,standing
75,67,67,24,0,-13,95,-95,-15,-21,-26,-62,88,-132,-106,-109,-134,sitting
28,58,55,22,0,-28,24,-23,-191,-298,-321,30,107,-84,-148,-94,-168,sitting
46,62,75,28,6,-3,100,-71,5,69,-110,30,105,-83,-155,-103,-152,standing
31,71,83,28,4,7,67,-57,-35,-23,-25,69,62,-111,-88,-145,-165,sitting
46,62,75,28,6,-11,98,-86,13,72,-114,32,83,-83,-181,-90,-154,standingup
31,71,83,28,4,2,71,-64,-35,-7,-26,73,66,-97,-91,-114,-177,sitting
46,62,75,28,6,-11,119,-77,-10,103,-94,-161,248,49,-150,-106,-167,walking
31,71,83,28,4,0,67,-65,-17,-33,-25,66,58,-101,-90,-131,-165,sitting
28,58,55,22,0,-24,55,-22,-260,-275,-378,26,107,-88,-148,-94,-169,sitting
31,71,83,28,4,0,69,-66,-24,6,-27,89,83,-137,-94,-109,-183,sitting
75,67,67,24,0,-11,91,-154,-5,89,-92,15,122,-107,-213,-77,-165,standing
46,62,75,28,6,-11,94,-96,0,71,-122,20,104,-87,-154,-104,-153,standing
46,62,75,28,6,-8,148,-130,-15,119,-83,-230,160,70,-149,-85,-161,walking
46,62,75,28,6,1,103,-86,0,89,-120,26,107,-87,-187,-92,-163,standing
75,67,67,24,0,-8,94,-148,-6,88,-96,13,122,-109,-183,-80,-158,standing
46,62,75,28,6,8,85,-16,9,27,-31,20,98,-61,-145,-106,-152,sitting
75,67,67,24,0,-32,119,-195,17,121,-58,62,149,-102,-215,-55,-130,walking
75,67,67,24,0,-11,92,-93,-21,-15,-22,-65,85,-130,-98,-140,-137,sitting
46,62,75,28,6,3,102,-105,3,87,-74,21,108,-75,-170,-89,-151,sittingdown
28,58,55,22,0,-21,38,-22,-176,-199,-319,39,107,-102,-165,-92,-171,sitting
31,71,83,28,4,3,68,-63,-19,6,-26,65,58,-104,-97,-123,-169,sitting
28,58,55,22,0,-32,25,-31,-276,-340,-373,30,110,-100,-152,-94,-161,sitting
46,62,75,28,6,0,91,-52,-21,22,-18,13,109,-87,-163,-94,-149,sitting
31,71,83,28,4,-10,94,-112,62,41,-130,28,122,-84,-162,-74,-160,standing
28,58,55,22,0,-2,66,-108,-491,-515,-614,44,123,-132,-171,-70,-167,walking
28,58,55,22,0,-1,102,-91,4,86,-124,25,100,-84,-196,-87,-162,standing
46,62,75,28,6,-1,110,-99,7,92,-123,21,108,-94,-184,-89,-158,standing
31,71,83,28,4,-19,82,-157,-489,-512,-612,119,129,-11,-222,-64,-174,walking
46,62,75,28,6,-10,93,-97,0,72,-120,18,105,-88,-160,-101,-155,standing
31,71,83,28,4,-11,94,-119,20,90,-120,25,124,-83,-166,-74,-154,standing
46,62,75,28,6,26,107,-13,9,26,-29,23,103,-70,-149,-99,-159,sittingdown
46,62,75,28,6,-8,64,-48,-9,16,-37,7,97,-78,-160,-106,-167,sitting
46,62,75,28,6,2,84,-22,7,26,-28,12,96,-64,-148,-109,-157,sitting
46,62,75,28,6,-10,93,-92,-6,72,-124,14,99,-64,-153,-100,-152,standing
46,62,75,28,6,-7,102,-66,3,67,-118,27,107,-85,-148,-92,-149,standing
31,71,83,28,4,6,72,-60,-33,-5,-24,65,58,-103,-100,-119,-183,sitting
31,71,83,28,4,4,65,-58,-37,-23,-26,76,69,-105,-80,-140,-158,sitting
46,62,75,28,6,-11,93,-98,1,74,-123,14,103,-89,-162,-104,-158,standing
31,71,83,28,4,-13,92,-124,0,88,-142,28,125,-75,-167,-71,-151,standing
46,62,75,28,6,28,99,-2,20,33,-25,22,98,-50,-141,-101,-148,sitting
28,58,55,22,0,-23,23,-23,-221,-209,-319,38,108,-102,-161,-91,-167,sitting
28,58,55,22,0,-6,94,-110,-384,-440,-544,23,126,-129,-183,-84,-178,walking
28,58,55,22,0,0,73,-118,-2,80,-70,21,113,-112,-197,-99,-147,sittingdown
31,71,83,28,4,-8,94,-123,6,90,-138,29,118,-83,-182,-77,-158,standing
31,71,83,28,4,14,102,-100,-38,6,-25,80,73,-66,-98,-113,-179,standingup
75,67,67,24,0,-9,92,-152,-8,89,-94,20,127,-103,-190,-77,-141,standing
28,58,55,22,0,-29,23,-26,-211,-303,-325,27,107,-88,-147,-95,-168,sitting
46,62,75,28,6,-7,105,-96,5,88,-121,24,108,-98,-177,-91,-153,standing
28,58,55,22,0,0,102,-99,-4,88,-119,43,98,-64,-187,-86,-159,standing
28,58,55,22,0,1,117,-110,-493,-516,-616,23,131,-127,-174,-76,-171,walking
28,58,55,22,0,-10,33,-5,-3,-18,-17,-5,82,-92,-148,-93,-168,sitting
31,71,83,28,4,0,85,-122,13,89,-124,25,118,-89,-152,-76,-167,standingup
31,71,83,28,4,-10,86,-90,-363,-358,-506,-9,117,-75,-137,-123,-111,sittingdown
31,71,83,28,4,-7,94,-113,16,88,-126,24,123,-82,-172,-102,-111,standing
28,58,55,22,0,-9,109,-94,-491,-513,-612,20,103,-106,-184,-79,-163,standing
46,62,75,28,6,30,120,-14,26,29,-26,23,104,-56,-139,-93,-153,sittingdown
46,62,75,28,6,7,117,-120,-2,48,-15,10,109,-63,-189,-75,-145,sittingdown
31,71,83,28,4,-12,94,-128,1,90,-139,30,122,-83,-176,-78,-150,standing
46,62,75,28,6,-16,92,-86,-2,81,-116,30,104,-94,-173,-111,-161,walking
75,67,67,24,0,-13,96,-98,-8,-7,-20,-70,73,-144,-96,-142,-145,sitting
28,58,55,22,0,-6,88,-125,-493,-515,-616,36,126,-120,-186,-75,-169,walking
31,71,83,28,4,16,136,-108,9,89,-81,8,159,-76,-217,-52,-179,walking
28,58,55,22,0,-9,99,-118,-493,-516,-616,39,21,-115,-208,-79,-146,walking
31,71,83,28,4,4,70,-61,-25,-32,-24,62,55,-93,-94,-133,-168,sitting
28,58,55,22,0,-5,100,-104,9,82,-130,5,104,-86,-190,-87,-158,standing
28,58,55,22,0,-6,100,-103,2,85,-126,39,108,-77,-185,-78,-154,standing
46,62,75,28,6,-6,74,-36,-4,20,-32,2,94,-71,-155,-109,-165,sitting
46,62,75,28,6,4,83,-18,8,26,-31,19,98,-62,-146,-104,-152,sitting
28,58,55,22,0,-18,81,-126,-489,-513,-612,54,169,-163,-156,-64,-163,walking
31,71,83,28,4,1,105,-116,-12,89,-144,93,233,-109,-223,-31,-160,walking
31,71,83,28,4,-22,63,-163,-309,-305,-402,-9,110,-72,-195,-109,-126,standingup
46,62,75,28,6,-2,97,-66,-16,18,-17,-12,105,-89,-172,-91,-155,sitting
31,71,83,28,4,-6,94,-108,63,42,-117,20,124,-87,-159,-75,-159,standing
28,58,55,22,0,-11,99,-134,-493,-516,-616,27,135,-129,-175,-57,-158,walking
46,62,75,28,6,-9,92,-95,7,79,-107,10,103,-90,-158,-106,-162,standing
46,62,75,28,6,-17,112,-86,-11,93,-118,32,160,-94,-158,-104,-168,walking
28,58,55,22,0,-12,102,-92,-491,-515,-615,19,106,-102,-196,-86,-166,standing
28,58,55,22,0,-28,15,-31,-265,-278,-335,37,107,-102,-165,-91,-162,sitting
75,67,67,24,0,-13,93,-92,-4,-10,-20,-64,85,-128,-106,-117,-128,sitting
28,58,55,22,0,-1,99,-112,-493,-516,-616,29,119,-138,-190,-91,-170,walking
28,58,55,22,0,-3,102,-97,7,88,-122,32,104,-83,-197,-87,-162,standing
31,71,83,28,4,-8,94,-121,5,89,-139,28,118,-84,-175,-76,-162,standing
28,58,55,22,0,-3,99,-114,-492,-515,-615,39,127,-131,-179,-82,-175,walking
31,71,83,28,4,1,68,-64,-23,-31,-25,67,60,-98,-87,-125,-160,sitting
46,62,75,28,6,-3,104,-98,4,88,-117,34,104,-79,-180,-93,-152,standing
46,62,75,28,6,-8,98,-90,14,88,-112,41,85,-84,-173,-87,-156,standingup
31,71,83,28,4,3,69,-62,-22,-26,-22,68,61,-98,-88,-123,-161,sitting
46,62,75,28,6,-10,96,-94,1,76,-121,17,103,-89,-162,-107,-157,standing
31,71,83,28,4,-2,97,-129,10,94,-122,21,123,-83,-178,-70,-157,standing
31,71,83,28,4,-22,95,-144,72,104,-181,4,135,-105,-216,-48,-159,walking
46,62,75,28,6,-9,94,-91,-5,72,-123,9,99,-67,-157,-106,-156,standing
46,62,75,28,6,7,109,-88,-18,96,-26,5,111,-85,-162,-86,-164,walking
46,62,75,28,6,-1,154,-92,-31,135,-119,-149,153,64,-159,-95,-155,walking
28,58,55,22,0,-3,102,-101,14,86,-123,5,104,-85,-194,-91,-161,standing
46,62,75,28,6,-4,97,-76,-4,70,-110,14,96,-62,-161,-104,-155,standing
75,67,67,24,0,-13,92,-157,-3,90,-91,16,122,-106,-213,-79,-163,standing
31,71,83,28,4,-9,93,-125,4,89,-139,32,122,-81,-172,-71,-155,standing
28,58,55,22,0,-20,33,-17,-27,-23,-23,14,105,-73,-143,-96,-174,sitting
28,58,55,22,0,-20,24,-16,-19,-21,-24,1,88,-86,-144,-91,-168,sitting
28,58,55,22,0,-2,102,-98,6,85,-123,31,104,-85,-198,-89,-164,standing
75,67,67,24,0,-14,94,-92,-8,-10,-21,-63,87,-129,-104,-140,-138,sitting
46,62,75,28,6,14,126,-111,-4,80,-109,-60,174,-52,-170,-110,-150,walking
75,67,67,24,0,-14,92,-153,-8,89,-95,19,124,-105,-193,-80,-142,standing
28,58,55,22,0,-13,100,-116,-493,-516,-616,24,125,-126,-192,-90,-173,walking
31,71,83,28,4,6,69,-57,-35,-22,-24,71,63,-110,-88,-146,-164,sitting
46,62,75,28,6,0,129,-78,-63,171,-53,-1,117,-92,-143,-90,-163,walking
75,67,67,24,0,-9,94,-146,-14,69,-57,-12,117,-97,-208,-91,-144,standingup
31,71,83,28,4,5,104,-123,50,72,-136,21,124,-105,-238,-78,-181,walking
31,71,83,28,4,-15,91,-156,-286,-295,-399,-14,109,-74,-192,-91,-134,standingup
46,62,75,28,6,-4,153,-97,-92,152,-63,0,116,-85,-162,-85,-169,walking
28,58,55,22,0,-11,101,-91,-491,-514,-615,18,106,-101,-198,-87,-167,standing
28,58,55,22,0,-11,99,-92,-493,-517,-617,22,109,-99,-194,-80,-161,standing
75,67,67,24,0,-11,93,-91,-12,-22,-21,-69,84,-104,-90,-159,-168,sitting
46,62,75,28,6,24,121,-30,29,83,-69,23,102,-65,-150,-95,-155,sittingdown
28,58,55,22,0,-30,28,-30,-238,-225,-338,38,108,-102,-159,-93,-165,sitting
46,62,75,28,6,0,101,-69,8,71,-109,29,104,-83,-155,-104,-152,standing
31,71,83,28,4,2,66,-64,-25,-32,-25,74,67,-92,-88,-132,-166,sitting
28,58,55,22,0,-30,29,-30,-201,-215,-343,38,107,-101,-157,-91,-166,sitting
46,62,75,28,6,1,89,-49,-21,22,-18,10,108,-90,-169,-92,-157,sitting
28,58,55,22,0,-1,102,-98,6,86,-123,18,91,-98,-200,-85,-161,standing
28,58,55,22,0,28,122,-127,-48,79,-143,73,211,-139,-165,-89,-149,walking
46,62,75,28,6,0,90,-49,-21,21,-19,11,108,-92,-164,-95,-153,sitting
31,71,83,28,4,1,68,-64,-35,-7,-27,69,63,-99,-93,-114,-180,sitting
75,67,67,24,0,8,85,-171,43,89,-65,9,119,-117,-244,-102,-145,walking
75,67,67,24,0,-12,93,-154,-8,92,-104,15,122,-108,-207,-74,-164,standing
28,58,55,22,0,-23,122,-144,-492,-515,-615,-26,134,-145,-169,-59,-165,walking
28,58,55,22,0,-17,37,-23,-20,-29,-27,30,107,-80,-144,-94,-164,sitting
28,58,55,22,0,-27,28,-20,-256,-369,-448,26,108,-88,-154,-94,-170,sitting
31,71,83,28,4,3,73,-65,-26,-1,-24,92,84,-137,-98,-122,-136,sitting
28,58,55,22,0,-18,31,-21,-17,-24,-23,28,108,-86,-144,-94,-168,sitting
28,58,55,22,0,-10,58,-176,-182,-193,-294,-488,-494,-590,-259,-101,-147,standingup
31,71,83,28,4,6,73,-59,-25,4,-23,86,79,-140,-99,-120,-187,sitting
31,71,83,28,4,7,73,-59,-21,-28,-21,62,55,-103,-94,-133,-155,sitting
46,62,75,28,6,0,90,-49,-20,22,-17,12,108,-89,-162,-94,-151,sitting
31,71,83,28,4,-8,94,-116,16,90,-121,24,124,-85,-173,-76,-153,standing
46,62,75,28,6,-9,92,-121,0,63,-58,13,93,-77,-234,-88,-164,standingup
31,71,83,28,4,3,69,-63,-23,-28,-24,61,54,-103,-95,-127,-167,sitting
46,62,75,28,6,-11,107,-91,-9,86,-120,-6,162,-81,-141,-114,-144,walking
28,58,55,22,0,8,94,-159,-10,40,-26,6,94,-42,-261,-90,-160,standingup
31,71,83,28,4,-12,97,-112,-1,95,-123,9,120,-83,-173,-84,-140,sittingdown
28,58,55,22,0,-4,80,-169,3,36,-34,19,107,-119,-252,-89,-130,sittingdown
28,58,55,22,0,-22,28,-28,-259,-279,-327,38,108,-102,-164,-90,-173,sitting
75,67,67,24,0,-7,94,-149,-8,89,-98,13,121,-107,-228,-92,-160,standing
75,67,67,24,0,-7,98,-157,-29,86,-89,27,181,-117,-191,-81,-146,walking
75,67,67,24,0,-17,92,-94,-14,-12,-21,-67,84,-124,-64,-157,-136,sitting
31,71,83,28,4,-1,97,-120,14,93,-121,25,128,-90,-182,-69,-168,standing
46,62,75,28,6,6,105,-82,2,78,-64,-5,115,-72,-160,-76,-165,walking
31,71,83,28,4,-11,91,-117,15,86,-123,24,123,-83,-171,-99,-114,standing
46,62,75,28,6,-11,94,-97,0,78,-121,15,104,-91,-159,-105,-159,standing
46,62,75,28,6,5,80,-111,24,110,-127,21,111,-94,-184,-94,-152,walking
31,71,83,28,4,-40,128,-114,-5,128,-102,-133,302,14,-173,-89,-167,walking
31,71,83,28,4,-8,95,-126,5,91,-138,32,127,-82,-170,-70,-152,standing
46,62,75,28,6,-6,68,-42,-6,18,-35,2,94,-75,-158,-109,-168,sitting
31,71,83,28,4,8,115,-108,46,102,-134,10,141,-76,-214,-60,-179,walking
28,58,55,22,0,-1,102,-98,18,87,-121,34,103,-88,-196,-91,-162,standing
28,58,55,22,0,-28,18,-33,-243,-221,-327,38,108,-102,-159,-91,-167,sitting
31,71,83,28,4,-4,66,-66,-26,-30,-25,69,61,-97,-90,-122,-157,sitting
28,58,55,22,0,5,112,-88,-493,-516,-616,26,134,-123,-171,-76,-172,walking
31,71,83,28,4,-3,64,-154,-154,-119,-341,69,148,-30,-232,-67,-172,walking
