@relation DLA

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute d {sitting,sittingdown,standing,standingup,walking}

@data
31,71,83,28,4,-3,98,-118,22,87,-118,20,124,-88,-176,-76,-157,standing
46,62,75,28,6,-6,64,-55,-10,13,-38,-2,93,-74,-164,-108,-173,sitting
31,71,83,28,4,31,72,-143,83,138,-173,-166,192,-113,-223,-54,-167,walking
28,58,55,22,0,-29,27,-32,-281,-263,-351,29,110,-101,-154,-94,-163,sitting
28,58,55,22,0,-2,102,-95,2,86,-123,12,85,-97,-197,-88,-161,standing
46,62,75,28,6,-2,91,-54,-23,20,-19,8,108,-87,-160,-95,-155,sitting
75,67,67,24,0,8,126,-147,-7,92,-105,27,215,-146,-172,-102,-117,walking
31,71,83,28,4,1,67,-63,-21,6,-26,69,63,-99,-94,-112,-177,sitting
31,71,83,28,4,5,70,-59,-17,9,-23,72,64,-100,-93,-121,-170,sitting
28,58,55,22,0,1,101,-95,13,88,-123,45,100,-80,-200,-91,-164,standing
46,62,75,28,6,-3,106,-97,6,86,-118,22,108,-100,-192,-87,-159,standing
75,67,67,24,0,0,86,-153,13,84,-103,15,119,-127,-207,-82,-142,walking
75,67,67,24,0,-3,98,-112,22,-45,-27,-10,118,-95,-244,-105,-122,standingup
46,62,75,28,6,0,83,-25,5,25,-30,11,96,-65,-147,-108,-156,sitting
75,67,67,24,0,-6,94,-148,-10,89,-98,15,121,-107,-188,-82,-147,standing
28,58,55,22,0,-2,100,-90,-6,82,-128,48,99,-57,-185,-82,-151,standing
75,67,67,24,0,-22,103,-133,-24,90,-94,-82,216,-67,-205,-100,-142,walking
31,71,83,28,4,-4,96,-106,15,90,-122,23,123,-83,-157,-80,-149,standing
31,71,83,28,4,2,72,-63,-28,0,-26,86,79,-139,-99,-120,-190,sitting
46,62,75,28,6,13,116,-111,78,31,-186,-2,133,-84,-166,-78,-175,walking
46,62,75,28,6,-7,88,-92,-16,79,-122,29,67,-120,-170,-104,-165,walking
31,71,83,28,4,12,89,-122,-486,-508,-608,22,127,-98,-211,-84,-178,walking
46,62,75,28,6,4,109,-92,-23,93,-45,6,106,-84,-170,-104,-173,walking
75,67,67,24,0,-10,88,-156,-31,81,-95,9,81,-128,-184,-91,-140,walking
31,71,83,28,4,2,66,-64,-25,-32,-25,74,66,-92,-88,-133,-169,sitting
46,62,75,28,6,-15,94,-95,-6,92,-114,37,105,-102,-175,-99,-159,walking
31,71,83,28,4,-8,91,-122,3,88,-139,29,119,-84,-171,-75,-160,standing
28,58,55,22,0,3,97,-88,6,73,-118,-499,-506,-613,-213,-104,-151,standingup
75,67,67,24,0,-13,92,-94,-10,-24,-22,-73,78,-96,-91,-144,-151,sitting
75,67,67,24,0,-13,96,-99,-6,-9,-21,-67,83,-123,-96,-140,-146,sitting
31,71,83,28,4,-6,95,-114,63,43,-121,26,123,-84,-163,-74,-162,standing
28,58,55,22,0,-7,102,-100,7,83,-133,26,102,-85,-195,-87,-159,standing
31,71,83,28,4,-11,91,-123,-493,-516,-616,9,117,-79,-149,-113,-118,sittingdown
28,58,55,22,0,-4,78,-130,-492,-516,-616,19,104,-54,-238,-104,-161,standingup
28,58,55,22,0,2,100,-87,-3,86,-125,23,97,-45,-195,-82,-156,standing
46,62,75,28,6,-2,98,-65,-12,20,-14,-12,104,-89,-157,-99,-147,sitting
31,71,83,28,4,0,67,-65,-24,-29,-25,64,57,-101,-92,-124,-160,sitting
28,58,55,22,0,-4,98,-106,-405,-428,-528,26,120,-128,-189,-93,-177,walking
31,71,83,28,4,1,73,-62,-31,1,-25,71,63,-101,-95,-124,-165,sitting
31,71,83,28,4,-11,90,-133,-2,89,-138,35,119,-80,-161,-74,-159,standing
46,62,75,28,6,-1,95,-72,3,7,-15,26,98,-87,-184,-91,-156,standingup
46,62,75,28,6,-7,103,-45,4,59,-94,26,106,-85,-166,-94,-148,standing
46,62,75,28,6,-10,101,-103,3,77,-127,23,108,-98,-181,-91,-152,standing
31,71,83,28,4,10,114,-118,-446,-477,-577,11,134,-88,-211,-78,-186,walking
28,58,55,22,0,-6,102,-104,12,85,-124,41,107,-78,-193,-81,-152,standing
46,62,75,28,6,7,120,-113,76,34,-138,35,194,-80,-158,-57,-146,walking
31,71,83,28,4,-15,83,-98,-280,-293,-395,-20,108,-86,-140,-113,-114,sittingdown
31,71,83,28,4,4,65,-53,-17,9,-22,67,59,-103,-99,-119,-185,sitting
46,62,75,28,6,15,115,-92,-8,105,-23,9,110,-82,-172,-100,-171,walking
31,71,83,28,4,-8,91,-120,2,89,-135,29,120,-81,-156,-78,-156,standing
46,62,75,28,6,-15,133,-62,137,197,-117,-1,117,-82,-184,-102,-174,walking
28,58,55,22,0,-2,105,-172,11,-12,-5,15,124,-59,-254,-100,-131,standingup
46,62,75,28,6,2,84,-22,5,26,-29,17,98,-67,-148,-108,-155,sitting
31,71,83,28,4,-12,93,-119,19,90,-119,25,124,-85,-166,-76,-152,standing
46,62,75,28,6,2,93,-48,-14,24,-14,14,107,-92,-161,-94,-158,sitting
46,62,75,28,6,10,91,-96,-16,128,-131,-79,99,-111,-152,-54,-160,walking
46,62,75,28,6,-10,94,-95,1,75,-120,15,104,-90,-162,-104,-156,standing
46,62,75,28,6,13,124,-123,-15,81,-108,88,-10,-126,-197,-84,-166,walking
28,58,55,22,0,-9,99,-77,-439,-462,-562,37,134,-106,-166,-65,-170,walking
31,71,83,28,4,8,72,-58,-17,10,-22,65,58,-105,-98,-124,-172,sitting
28,58,55,22,0,-1,102,-97,5,88,-121,28,106,-86,-195,-86,-164,standing
28,58,55,22,0,-31,36,-31,-254,-241,-356,38,107,-101,-155,-92,-164,sitting
46,62,75,28,6,-6,102,-88,20,71,-97,4,108,-90,-151,-104,-158,walking
28,58,55,22,0,-11,145,-130,-492,-516,-616,-142,202,-72,-175,-64,-172,walking
46,62,75,28,6,-8,85,-71,4,-14,-72,41,66,-75,-176,-91,-151,standingup
46,62,75,28,6,-2,91,-86,15,57,-110,10,109,-94,-173,-101,-168,walking
28,58,55,22,0,2,93,-139,-492,-515,-615,7,99,-49,-269,-84,-152,standingup
31,71,83,28,4,-13,85,-166,9,93,-119,29,118,-81,-187,-72,-172,standing
46,62,75,28,6,-10,101,-98,5,79,-107,-29,131,-70,-170,-104,-175,walking
31,71,83,28,4,6,71,-62,-23,-30,-22,69,62,-95,-91,-133,-172,sitting
31,71,83,28,4,1,68,-65,-36,-7,-27,68,61,-101,-93,-117,-180,sitting
28,58,55,22,0,0,106,-135,-473,-497,-597,23,137,-116,-174,-64,-166,walking
46,62,75,28,6,-10,91,-95,-3,72,-119,14,104,-88,-168,-102,-161,standing
28,58,55,22,0,-26,27,-28,-214,-201,-328,38,107,-101,-160,-91,-166,sitting
31,71,83,28,4,-27,136,-123,-491,-514,-614,-238,144,65,-173,-77,-171,walking
46,62,75,28,6,-3,100,-70,6,68,-112,31,104,-84,-154,-102,-150,standing
28,58,55,22,0,2,98,-116,-493,-515,-616,24,122,-128,-188,-79,-181,walking
28,58,55,22,0,-16,38,-21,-25,-29,-28,30,107,-80,-148,-95,-164,sitting
46,62,75,28,6,-3,110,-110,4,94,-108,12,109,-94,-176,-80,-172,walking
31,71,83,28,4,-9,94,-109,11,88,-125,24,123,-84,-149,-81,-150,standing
46,62,75,28,6,1,89,-47,-21,23,-16,11,108,-91,-164,-95,-154,sitting
31,71,83,28,4,-16,94,-138,5,90,-103,23,126,-97,-194,-79,-133,standing
46,62,75,28,6,-9,86,-73,5,-12,-83,29,74,-76,-174,-93,-150,standingup
31,71,83,28,4,2,104,-112,-418,-477,-578,13,133,-92,-214,-68,-183,walking
28,58,55,22,0,-6,97,-114,-382,-450,-552,21,127,-127,-175,-82,-183,walking
46,62,75,28,6,-9,114,-111,-371,-459,-560,165,165,-184,-171,-80,-162,walking
75,67,67,24,0,-16,91,-155,-8,89,-94,18,124,-105,-195,-79,-149,standing
75,67,67,24,0,-13,91,-166,-6,27,-33,-14,115,-93,-247,-68,-159,standingup
46,62,75,28,6,3,69,-115,8,97,-135,-10,129,-53,-156,-54,-144,walking
46,62,75,28,6,31,121,-35,32,77,-51,25,103,-69,-172,-100,-146,sittingdown
46,62,75,28,6,-10,91,-93,-2,73,-119,12,103,-89,-167,-104,-164,standing
46,62,75,28,6,12,100,-126,8,67,-41,12,107,-73,-195,-92,-147,sittingdown
46,62,75,28,6,-4,97,-88,7,73,-103,15,102,-93,-162,-105,-160,standing
31,71,83,28,4,-14,91,-133,7,89,-131,42,123,-77,-178,-71,-150,standing
28,58,55,22,0,-29,28,-23,-263,-371,-451,27,109,-87,-152,-93,-170,sitting
28,58,55,22,0,-4,101,-93,-3,84,-125,20,98,-53,-189,-81,-154,standing
28,58,55,22,0,-1,81,-178,21,2,-12,17,109,-121,-269,-121,-143,sittingdown
28,58,55,22,0,-29,31,-29,-265,-357,-357,30,110,-101,-155,-93,-162,sitting
75,67,67,24,0,-8,97,-103,6,-41,-24,-17,113,-87,-301,-140,-88,standingup
28,58,55,22,0,-1,101,-100,1,86,-122,19,94,-92,-203,-87,-164,standing
46,62,75,28,6,10,95,-103,7,75,-61,22,106,-69,-170,-102,-151,sittingdown
46,62,75,28,6,-6,70,-41,-5,19,-33,1,93,-74,-159,-110,-168,sitting
75,67,67,24,0,-9,95,-98,-23,-17,-19,-67,83,-130,-100,-144,-136,sitting
46,62,75,28,6,6,99,-53,-8,22,-15,4,101,-67,-149,-99,-157,sittingdown
31,71,83,28,4,-6,94,-131,9,92,-125,19,120,-87,-181,-75,-163,standing
28,58,55,22,0,2,103,-103,2,87,-122,-1,67,-114,-211,-87,-162,standing
28,58,55,22,0,-1,104,-93,10,88,-120,35,110,-77,-190,-78,-155,standing
28,58,55,22,0,-1,100,-100,5,85,-125,27,99,-92,-200,-82,-156,standing
75,67,67,24,0,-16,87,-161,-5,88,-96,16,124,-104,-191,-72,-153,standing
31,71,83,28,4,-19,74,-116,-268,-287,-382,-7,99,-83,-173,-92,-135,standingup
46,62,75,28,6,1,87,-49,-20,21,-18,10,108,-90,-166,-93,-158,sitting
28,58,55,22,0,-25,26,-25,-264,-355,-341,37,108,-102,-160,-93,-161,sitting
75,67,67,24,0,-14,96,-98,-10,-8,-21,-62,88,-128,-95,-142,-147,sitting
75,67,67,24,0,-10,91,-152,-9,88,-96,15,122,-107,-194,-83,-145,standing
28,58,55,22,0,-13,77,-106,-492,-516,-616,81,36,-151,-201,-74,-162,walking
28,58,55,22,0,-3,97,-133,-472,-496,-596,47,126,-125,-162,-85,-174,walking
75,67,67,24,0,-7,97,-144,-4,90,-94,13,120,-108,-196,-81,-153,standing
31,71,83,28,4,4,70,-62,-34,-5,-25,71,63,-101,-96,-118,-185,sitting
46,62,75,28,6,-10,97,-101,5,72,-94,41,50,-56,-200,-99,-149,standingup
46,62,75,28,6,-7,65,-47,-8,16,-38,1,94,-74,-160,-108,-168,sitting
46,62,75,28,6,19,117,-39,16,85,-71,29,105,-62,-149,-90,-146,sittingdown
46,62,75,28,6,-5,77,-26,2,23,-32,8,96,-66,-152,-107,-160,sitting
31,71,83,28,4,8,97,-122,-250,-293,-399,6,123,-89,-222,-76,-180,walking
28,58,55,22,0,-26,25,-26,-256,-356,-340,37,108,-102,-156,-93,-162,sitting
46,62,75,28,6,-4,97,-83,4,71,-113,23,103,-84,-159,-102,-156,standing
31,71,83,28,4,6,74,-61,-25,-27,-22,62,54,-105,-93,-131,-169,sitting
31,71,83,28,4,-10,93,-107,-411,-446,-557,-18,116,-87,-157,-95,-120,sittingdown
46,62,75,28,6,-8,94,-90,2,72,-118,21,103,-89,-164,-105,-157,standing
31,71,83,28,4,0,65,-64,-26,-33,-26,70,63,-87,-85,-128,-163,sitting
46,62,75,28,6,19,136,-127,12,70,-114,0,134,-80,-144,-89,-141,walking
31,71,83,28,4,-18,92,-123,-410,-428,-542,-6,115,-94,-136,-140,-114,sittingdown
28,58,55,22,0,-14,34,-10,-5,-18,-18,-3,84,-90,-144,-96,-174,sitting
28,58,55,22,0,-20,34,-21,-21,-28,-24,26,108,-80,-144,-94,-162,sitting
31,71,83,28,4,6,67,-56,-34,-22,-25,69,62,-111,-91,-138,-166,sitting
31,71,83,28,4,-61,123,-135,-489,-512,-612,-12,115,-92,-217,-62,-158,walking
28,58,55,22,0,3,79,-136,-359,-388,-462,24,104,-87,-239,-119,-158,standingup
31,71,83,28,4,-26,101,-121,7,88,-128,26,28,-134,-210,-77,-178,walking
28,58,55,22,0,-2,99,-117,-7,86,-96,21,109,-122,-188,-91,-146,sittingdown
31,71,83,28,4,-9,92,-122,8,90,-134,34,124,-81,-172,-72,-161,standing
28,58,55,22,0,-17,38,-20,-17,-27,-26,29,107,-80,-144,-94,-163,sitting
31,71,83,28,4,-17,81,-90,-286,-297,-401,-14,115,-91,-138,-138,-111,sittingdown
28,58,55,22,0,-10,90,-103,-493,-516,-615,28,148,-103,-166,-80,-167,walking
31,71,83,28,4,-1,92,-118,20,76,-114,21,119,-71,-156,-75,-160,standingup
46,62,75,28,6,-5,100,-81,13,82,-85,13,109,-100,-172,-89,-167,standing
75,67,67,24,0,-11,100,-151,4,114,-93,41,124,-117,-171,-102,-158,walking
28,58,55,22,0,-10,108,-99,-491,-513,-614,21,108,-101,-190,-85,-162,standing
28,58,55,22,0,-2,101,-97,3,85,-124,27,104,-86,-195,-86,-164,standing
31,71,83,28,4,10,85,-98,-41,-11,-41,25,120,-76,-156,-75,-155,standingup
75,67,67,24,0,-13,94,-94,4,-29,-21,-59,92,-121,-102,-121,-158,sitting
46,62,75,28,6,12,152,-108,-40,96,-136,-183,141,94,-169,-91,-155,walking
31,71,83,28,4,-9,83,-111,-271,-289,-389,-7,112,-86,-129,-118,-117,standingup
28,58,55,22,0,4,134,-133,-483,-505,-605,13,139,-113,-183,-74,-170,walking
28,58,55,22,0,-7,100,-92,11,83,-131,22,87,-102,-185,-80,-157,standing
46,62,75,28,6,-4,106,-43,3,67,-100,26,107,-83,-160,-92,-153,standing
28,58,55,22,0,-11,102,-90,14,77,-64,15,100,-106,-192,-82,-162,standing
31,71,83,28,4,3,69,-64,-21,-31,-24,71,64,-93,-85,-130,-165,sitting
28,58,55,22,0,-6,99,-113,-492,-516,-616,33,124,-130,-185,-79,-182,walking
28,58,55,22,0,-28,27,-31,-239,-249,-340,38,107,-102,-162,-92,-164,sitting
75,67,67,24,0,-11,92,-148,-11,91,-108,32,121,-112,-190,-77,-144,sittingdown
46,62,75,28,6,-12,100,-98,0,84,-113,36,96,-90,-157,-102,-167,walking
31,71,83,28,4,7,100,-112,25,85,-106,34,114,-79,-142,-78,-160,standingup
28,58,55,22,0,-20,34,-19,-18,-26,-23,26,108,-80,-144,-95,-162,sitting
28,58,55,22,0,-3,95,-136,3,7,-9,10,110,-123,-198,-80,-145,sittingdown
28,58,55,22,0,-26,33,-24,-209,-232,-334,38,107,-102,-160,-93,-165,sitting
46,62,75,28,6,-11,93,-99,0,72,-122,21,105,-88,-153,-99,-154,standing
28,58,55,22,0,-8,94,-113,-492,-514,-614,35,168,-107,-166,-80,-173,walking
31,71,83,28,4,0,66,-65,-24,-28,-25,62,55,-102,-94,-127,-165,sitting
31,71,83,28,4,-4,64,-63,-44,-34,-36,70,64,-107,-91,-136,-161,sitting
31,71,83,28,4,2,70,-62,-35,-6,-26,73,66,-97,-93,-111,-176,sitting
28,58,55,22,0,-4,100,-99,2,83,-127,15,87,-99,-192,-82,-158,standing
28,58,55,22,0,-23,114,-107,-491,-514,-615,-23,231,-87,-188,-89,-161,walking
46,62,75,28,6,7,98,-112,3,81,-68,16,106,-70,-173,-98,-150,sittingdown
31,71,83,28,4,-30,130,-165,-351,-404,-523,313,154,-149,-212,-67,-168,walking
75,67,67,24,0,-14,93,-155,-6,90,-91,16,123,-106,-191,-77,-152,standing
31,71,83,28,4,4,71,-61,-19,8,-23,71,64,-100,-96,-116,-181,sitting
46,62,75,28,6,-11,92,-107,-2,71,-97,34,55,-71,-202,-99,-157,standingup
31,71,83,28,4,8,120,-111,81,129,-71,7,146,-85,-204,-58,-169,walking
46,62,75,28,6,12,103,-49,-3,20,-15,8,101,-64,-142,-99,-154,sittingdown
75,67,67,24,0,-18,87,-161,-6,88,-97,15,123,-105,-192,-77,-145,standing
28,58,55,22,0,-25,22,-23,-249,-238,-328,37,107,-102,-164,-89,-168,sitting
31,71,83,28,4,-54,140,-138,74,67,-189,13,131,-119,-226,-67,-151,walking
46,62,75,28,6,-8,95,-100,-3,75,-122,11,103,-91,-172,-105,-162,standing
46,62,75,28,6,-6,60,-52,-11,14,-36,-4,92,-76,-167,-109,-173,sitting
75,67,67,24,0,-12,112,-123,10,54,-117,7,129,-112,-198,-82,-156,walking
75,67,67,24,0,-14,96,-156,-5,43,-38,-15,118,-92,-277,-81,-157,standingup
31,71,83,28,4,4,66,-58,-36,-23,-26,76,69,-105,-81,-140,-158,sitting
31,71,83,28,4,5,67,-57,-35,-22,-25,74,66,-107,-85,-144,-162,sitting
46,62,75,28,6,-3,67,-54,-9,16,-34,-3,92,-75,-164,-109,-174,sitting
75,67,67,24,0,-6,116,-152,-65,39,-46,6,151,-107,-163,-43,-166,walking
28,58,55,22,0,-26,33,-30,-187,-207,-326,39,108,-101,-158,-90,-170,sitting
46,62,75,28,6,-10,93,-110,5,75,-74,44,71,-47,-208,-95,-153,standingup
46,62,75,28,6,-1,92,-84,8,55,-106,6,109,-86,-169,-102,-171,walking
46,62,75,28,6,-1,100,-66,-10,22,-13,-14,104,-91,-154,-101,-148,sitting
46,62,75,28,6,-12,97,-100,-3,86,-118,16,74,-107,-164,-115,-155,walking
46,62,75,28,6,18,113,-43,18,85,-81,24,105,-64,-158,-93,-153,sittingdown
46,62,75,28,6,-12,93,-95,0,75,-115,42,56,-68,-187,-99,-152,standingup
28,58,55,22,0,-5,102,-94,9,89,-123,33,92,-96,-198,-90,-163,standing
31,71,83,28,4,-10,93,-115,16,87,-124,23,124,-81,-166,-93,-118,standing
28,58,55,22,0,-2,101,-97,4,87,-122,28,104,-87,-197,-84,-163,standing
46,62,75,28,6,-17,115,-90,-489,-512,-612,-10,226,47,-157,-102,-155,walking
28,58,55,22,0,-15,42,-13,-9,-19,-20,6,95,-81,-147,-95,-170,sitting
31,71,83,28,4,-5,93,-128,-18,90,-133,28,122,-74,-158,-68,-165,standing
31,71,83,28,4,3,69,-62,-20,7,-25,73,65,-98,-95,-113,-176,sitting
28,58,55,22,0,-3,98,-108,-430,-453,-553,14,126,-127,-177,-83,-177,walking
28,58,55,22,0,-15,32,-12,-16,-21,-24,-2,84,-89,-147,-94,-170,sitting
46,62,75,28,6,-3,68,-54,-9,15,-36,-2,93,-74,-162,-109,-173,sitting
46,62,75,28,6,-6,72,-23,2,20,-37,6,92,-69,-164,-111,-153,sitting
46,62,75,28,6,-7,95,-128,10,26,-68,25,78,-82,-235,-86,-164,standingup
28,58,55,22,0,-26,81,-126,-448,-473,-573,11,162,-129,-196,-92,-154,walking
46,62,75,28,6,-6,97,-74,-3,67,-115,30,102,-60,-153,-98,-147,standing
46,62,75,28,6,-12,95,-100,0,87,-116,64,31,-130,-163,-98,-160,walking
28,58,55,22,0,-5,103,-94,4,85,-129,48,106,-80,-187,-80,-152,standing
28,58,55,22,0,-33,20,-29,-281,-374,-456,27,109,-87,-153,-93,-169,sitting
31,71,83,28,4,23,135,-117,1,86,-122,5,137,-75,-226,-54,-183,walking
31,71,83,28,4,0,70,-70,-21,6,-27,66,59,-103,-99,-117,-183,sitting
46,62,75,28,6,-11,93,-99,0,72,-124,17,105,-87,-158,-100,-156,standing
46,62,75,28,6,1,90,-47,-19,22,-17,10,107,-92,-165,-93,-159,sitting
28,58,55,22,0,-16,97,-115,-492,-515,-615,32,103,-99,-176,-92,-176,walking
46,62,75,28,6,-6,65,-56,-10,13,-37,-1,94,-73,-164,-106,-171,sitting
46,62,75,28,6,18,127,-104,-2,80,-107,66,51,-160,-181,-89,-165,walking
46,62,75,28,6,0,90,-50,-22,22,-20,8,107,-89,-164,-95,-155,sitting
31,71,83,28,4,15,97,-102,-44,7,-28,84,77,-66,-95,-101,-169,standingup
28,58,55,22,0,-5,100,-99,4,83,-126,37,108,-79,-191,-77,-156,standing
46,62,75,28,6,6,101,-75,-8,27,-16,3,99,-72,-166,-91,-150,sittingdown
31,71,83,28,4,19,79,-110,-492,-515,-613,21,124,-92,-230,-88,-195,walking
46,62,75,28,6,9,101,-43,12,87,-83,25,102,-60,-147,-89,-148,sittingdown
46,62,75,28,6,-6,102,-103,4,-7,-80,28,72,-83,-194,-84,-149,standingup
46,62,75,28,6,-11,93,-95,-8,68,-125,10,101,-68,-160,-105,-155,standing
31,71,83,28,4,-7,94,-110,47,60,-117,25,123,-85,-161,-72,-166,standing
28,58,55,22,0,-9,101,-110,-6,87,-101,27,110,-125,-197,-90,-138,sittingdown
28,58,55,22,0,-19,112,-94,-493,-516,-616,33,136,-113,-180,-71,-172,walking
28,58,55,22,0,-15,102,-118,-492,-516,-616,34,55,-109,-181,-82,-168,walking
28,58,55,22,0,-24,21,-24,-252,-274,-330,38,108,-101,-161,-90,-161,sitting
46,62,75,28,6,4,123,-99,-7,98,-34,-6,112,-85,-172,-87,-168,walking
75,67,67,24,0,-1,88,-145,-3,60,-111,6,115,-118,-217,-96,-143,walking
46,62,75,28,6,0,102,-67,8,71,-109,29,103,-84,-147,-110,-149,standing
28,58,55,22,0,-28,14,-31,-247,-227,-328,37,108,-102,-160,-90,-166,sitting
28,58,55,22,0,-16,36,-18,-19,-24,-28,29,107,-81,-149,-93,-161,sitting
46,62,75,28,6,-2,90,-94,-22,86,-115,76,22,-135,-180,-82,-163,walking
28,58,55,22,0,-15,39,-20,-23,-29,-27,30,107,-80,-148,-95,-164,sitting
28,58,55,22,0,-10,110,-122,-492,-516,-616,29,42,-125,-182,-80,-169,walking
28,58,55,22,0,-5,96,-117,-493,-517,-615,44,105,-78,-215,-117,-154,standingup
31,71,83,28,4,-32,148,-113,-492,-514,-615,-270,167,-118,-203,-84,-162,walking
31,71,83,28,4,1,63,-63,-38,-25,-28,70,63,-110,-85,-145,-164,sitting
31,71,83,28,4,-8,90,-111,3,89,-104,10,103,-72,-152,-81,-152,standingup
28,58,55,22,0,-12,46,-18,-10,-22,-24,29,107,-80,-148,-95,-166,sitting
31,71,83,28,4,-1,66,-65,-25,6,-27,83,76,-141,-97,-117,-183,sitting
28,58,55,22,0,-26,33,-30,-187,-206,-326,39,107,-101,-164,-91,-172,sitting
46,62,75,28,6,-13,69,-110,-54,89,-135,22,213,-111,-150,-45,-156,walking
28,58,55,22,0,-1,90,-113,-492,-515,-615,41,129,-122,-190,-63,-172,walking
31,71,83,28,4,-11,94,-125,-8,93,-128,65,132,-90,-146,-83,-147,standing
46,62,75,28,6,-13,136,-119,7,132,-21,-7,135,-86,-157,-87,-161,walking
46,62,75,28,6,2,93,-48,-16,24,-16,14,107,-92,-161,-95,-157,sitting
46,62,75,28,6,-11,93,-100,0,79,-123,17,104,-89,-156,-102,-156,standing
28,58,55,22,0,-2,103,-97,9,88,-122,30,103,-85,-203,-92,-166,standing
28,58,55,22,0,-1,109,-133,-493,-516,-616,0,211,-130,-166,-87,-161,walking
46,62,75,28,6,-7,102,-61,-4,66,-121,17,102,-66,-155,-99,-152,standing
28,58,55,22,0,-22,30,-22,-245,-296,-335,38,107,-102,-161,-92,-166,sitting
31,71,83,28,4,6,105,-111,-492,-515,-615,11,130,-93,-198,-72,-195,walking
31,71,83,28,4,-1,96,-108,14,91,-115,20,122,-85,-162,-78,-151,standing
46,62,75,28,6,-14,91,-111,-20,86,-145,59,140,-94,-156,-86,-176,walking
46,62,75,28,6,-3,78,-31,0,23,-31,4,95,-69,-152,-109,-164,sitting
28,58,55,22,0,0,94,-172,12,-9,-5,18,110,-128,-265,-115,-142,sittingdown
31,71,83,28,4,15,99,-123,25,96,-90,13,119,-77,-152,-76,-170,standingup
28,58,55,22,0,-6,101,-101,11,86,-125,44,107,-80,-188,-81,-152,standing
31,71,83,28,4,-7,96,-129,10,93,-129,31,118,-82,-184,-75,-160,standing
28,58,55,22,0,-25,24,-22,-245,-246,-330,38,108,-102,-162,-90,-168,sitting
31,71,83,28,4,-34,55,-153,52,94,-137,29,179,-74,-230,-58,-176,walking
46,62,75,28,6,-5,97,-91,3,76,-84,2,111,-84,-166,-98,-172,walking
31,71,83,28,4,5,71,-61,-22,9,-24,81,74,-143,-99,-120,-187,sitting
28,58,55,22,0,-3,101,-99,0,85,-124,32,109,-81,-190,-80,-159,standing
31,71,83,28,4,-12,92,-134,-17,91,-128,26,119,-77,-174,-74,-154,standing
46,62,75,28,6,-1,85,-89,-1,65,-124,13,107,-86,-171,-89,-176,walking
31,71,83,28,4,2,70,-63,-16,-32,-23,68,61,-97,-85,-127,-160,sitting
46,62,75,28,6,1,90,-47,-20,23,-14,11,108,-93,-164,-96,-155,sitting
46,62,75,28,6,-1,89,-49,-20,22,-18,10,107,-92,-158,-95,-160,sitting
28,58,55,22,0,-2,94,-102,10,68,-136,-493,-500,-605,-204,-93,-154,standingup
31,71,83,28,4,-9,93,-135,-16,89,-130,25,117,-79,-177,-76,-156,standing
46,62,75,28,6,0,99,-64,-15,19,-15,-13,104,-91,-171,-91,-156,sitting
31,71,83,28,4,-36,98,-140,-490,-513,-613,13,126,-94,-207,-75,-150,walking
31,71,83,28,4,4,71,-60,-22,-29,-22,66,59,-101,-91,-131,-160,sitting
75,67,67,24,0,-16,89,-157,-7,87,-96,14,121,-107,-193,-80,-152,standing
31,71,83,28,4,0,79,-128,14,75,-85,26,105,-65,-145,-87,-156,standingup
46,62,75,28,6,-1,111,-97,8,94,-120,27,107,-98,-178,-91,-159,standing
31,71,83,28,4,-11,96,-127,20,91,-131,43,114,-77,-186,-77,-156,standing
28,58,55,22,0,-11,114,-102,-492,-516,-615,-57,218,-97,-163,-78,-167,walking
28,58,55,22,0,-17,38,-22,-27,-30,-27,29,108,-80,-148,-95,-164,sitting
46,62,75,28,6,12,109,-85,-11,90,-32,3,108,-83,-170,-97,-175,walking
28,58,55,22,0,-3,93,-110,-484,-510,-609,14,99,-46,-209,-108,-146,standingup
46,62,75,28,6,-1,82,-26,3,25,-30,11,96,-64,-145,-107,-155,sitting
31,71,83,28,4,-10,95,-129,8,92,-129,33,126,-79,-179,-70,-152,standing
31,71,83,28,4,-58,63,-166,35,113,-154,70,211,-80,-208,-56,-161,walking
46,62,75,28,6,-9,101,-70,3,70,-119,22,105,-86,-155,-98,-155,standing
46,62,75,28,6,2,124,-128,58,37,-181,7,135,-77,-171,-78,-168,walking
31,71,83,28,4,1,68,-63,-23,-28,-24,69,62,-97,-88,-120,-159,sitting
31,71,83,28,4,-20,54,-143,-28,83,-139,18,160,-61,-213,-36,-166,walking
31,71,83,28,4,2,67,-64,-24,-31,-25,67,60,-99,-87,-127,-155,sitting
46,62,75,28,6,0,89,-49,-22,22,-19,7,107,-91,-164,-94,-156,sitting
28,58,55,22,0,-6,99,-96,2,84,-124,23,98,-91,-193,-81,-156,standing
31,71,83,28,4,1,68,-63,-20,6,-25,72,65,-98,-92,-117,-161,sitting
46,62,75,28,6,20,153,-112,-20,95,-53,35,100,-90,-164,-85,-168,walking
31,71,83,28,4,-4,94,-111,14,89,-119,26,123,-84,-163,-72,-162,standing
75,67,67,24,0,-2,90,-153,0,-15,-20,-13,119,-95,-236,-92,-132,sittingdown
